,area_fips,area_title_2020,agglvl_title_2020,annual_avg_estabs_count_2020,annual_avg_emplvl_2020,total_annual_wages_2020,taxable_annual_wages_2020,annual_contributions_2020,annual_avg_wkly_wage_2020,avg_annual_pay_2020,oty_annual_avg_estabs_count_chg_2020,oty_annual_avg_estabs_count_pct_chg_2020,oty_annual_avg_emplvl_chg_2020,oty_annual_avg_emplvl_pct_chg_2020,oty_total_annual_wages_chg_2020,oty_total_annual_wages_pct_chg_2020,oty_taxable_annual_wages_chg_2020,oty_taxable_annual_wages_pct_chg_2020,oty_annual_contributions_chg_2020,oty_annual_contributions_pct_chg_2020,oty_annual_avg_wkly_wage_chg_2020,oty_annual_avg_wkly_wage_pct_chg_2020,oty_avg_annual_pay_chg_2020,oty_avg_annual_pay_pct_chg_2020,area_title_2021,agglvl_title_2021,annual_avg_estabs_count_2021,annual_avg_emplvl_2021,total_annual_wages_2021,taxable_annual_wages_2021,annual_contributions_2021,annual_avg_wkly_wage_2021,avg_annual_pay_2021,oty_annual_avg_estabs_count_chg_2021,oty_annual_avg_estabs_count_pct_chg_2021,oty_annual_avg_emplvl_chg_2021,oty_annual_avg_emplvl_pct_chg_2021,oty_total_annual_wages_chg_2021,oty_total_annual_wages_pct_chg_2021,oty_taxable_annual_wages_chg_2021,oty_taxable_annual_wages_pct_chg_2021,oty_annual_contributions_chg_2021,oty_annual_contributions_pct_chg_2021,oty_annual_avg_wkly_wage_chg_2021,oty_annual_avg_wkly_wage_pct_chg_2021,oty_avg_annual_pay_chg_2021,oty_avg_annual_pay_pct_chg_2021,area_title_2022,agglvl_title_2022,annual_avg_estabs_count_2022,annual_avg_emplvl_2022,total_annual_wages_2022,taxable_annual_wages_2022,annual_contributions_2022,annual_avg_wkly_wage_2022,avg_annual_pay_2022,oty_annual_avg_estabs_count_chg_2022,oty_annual_avg_estabs_count_pct_chg_2022,oty_annual_avg_emplvl_chg_2022,oty_annual_avg_emplvl_pct_chg_2022,oty_total_annual_wages_chg_2022,oty_total_annual_wages_pct_chg_2022,oty_taxable_annual_wages_chg_2022,oty_taxable_annual_wages_pct_chg_2022,oty_annual_contributions_chg_2022,oty_annual_contributions_pct_chg_2022,oty_annual_avg_wkly_wage_chg_2022,oty_annual_avg_wkly_wage_pct_chg_2022,oty_avg_annual_pay_chg_2022,oty_avg_annual_pay_pct_chg_2022
2637,48055,"Caldwell County, Texas","County, Total Covered",792,8711,355663459,70000948,985940,785,40828,31,4.1,-174,-2.0,13799831,4.0,-909545,-1.3,-135961,-12.1,45,6.1,2350,6.1,"Caldwell County, Texas","County, Total Covered",829,8955,377471525,73956951,1053049,811,42153,37,4.7,244,2.8,21808066,6.1,3956003,5.7,67109,6.8,26,3.3,1325,3.2,"Caldwell County, Texas","County, Total Covered",845,9528,438124652,84805397,1233335,884,45982,16,1.9,573,6.4,60653127,16.1,10848446,14.7,180286,17.1,73,9.0,3829,9.1
2638,48057,"Calhoun County, Texas","County, Total Covered",657,12530,935438483,132809135,3923784,1436,74656,5,0.8,-451,-3.5,34521458,3.8,-9693573,-6.8,-443869,-10.2,101,7.6,5251,7.6,"Calhoun County, Texas","County, Total Covered",678,12912,971334546,141296499,4399203,1447,75229,21,3.2,382,3.0,35896063,3.8,8487364,6.4,475419,12.1,11,0.8,573,0.8,"Calhoun County, Texas","County, Total Covered",708,13199,1028371987,144208288,4058035,1498,77916,30,4.4,287,2.2,57037441,5.9,2911789,2.1,-341168,-7.8,51,3.5,2687,3.6
2639,48059,"Callahan County, Texas","County, Total Covered",272,2437,110817200,19545819,284855,875,45481,3,1.1,-128,-5.0,3306406,3.1,-2399758,-10.9,-117838,-29.3,69,8.6,3562,8.5,"Callahan County, Texas","County, Total Covered",289,2524,118000521,20741185,280831,899,46750,17,6.2,87,3.6,7183321,6.5,1195366,6.1,-4024,-1.4,24,2.7,1269,2.8,"Callahan County, Texas","County, Total Covered",333,2822,141509956,25583860,432670,964,50142,44,15.2,298,11.8,23509435,19.9,4842675,23.3,151839,54.1,65,7.2,3392,7.3
2640,48061,"Cameron County, Texas","County, Total Covered",6679,137637,5046462770,1084094227,16355720,705,36665,65,1.0,-3755,-2.7,141733499,2.9,-4080776,-0.4,-1239773,-7.0,38,5.7,1976,5.7,"Cameron County, Texas","County, Total Covered",6828,144902,5679923548,1184685428,20197649,754,39198,149,2.2,7265,5.3,633460778,12.6,100591201,9.3,3841929,23.5,49,7.0,2533,6.9,"Cameron County, Texas","County, Total Covered",7081,150974,6237024166,1238574000,20999554,794,41312,253,3.7,6072,4.2,557100618,9.8,53888572,4.5,801905,4.0,40,5.3,2114,5.4
2641,48063,"Camp County, Texas","County, Total Covered",272,3733,156053461,31534126,326038,804,41807,-2,-0.7,-81,-2.1,3688415,2.4,-363668,-1.1,-93542,-22.3,36,4.7,1858,4.7,"Camp County, Texas","County, Total Covered",282,3812,166102451,33902670,375368,838,43574,10,3.7,79,2.1,10048990,6.4,2368544,7.5,49330,15.1,34,4.2,1767,4.2,"Camp County, Texas","County, Total Covered",291,3909,187085885,34695809,399168,920,47861,9,3.2,97,2.5,20983434,12.6,793139,2.3,23800,6.3,82,9.8,4287,9.8
2642,48065,"Carson County, Texas","County, Total Covered",177,5130,449730199,49106357,394941,1686,87661,1,0.6,116,2.3,20435564,4.8,1000969,2.1,-32516,-7.6,40,2.4,2043,2.4,"Carson County, Texas","County, Total Covered",178,5401,477596027,54179075,564527,1701,88436,1,0.6,271,5.3,27865828,6.2,5072718,10.3,169586,42.9,15,0.9,775,0.9,"Carson County, Texas","County, Total Covered",188,5810,534713562,59303106,728238,1770,92033,10,5.6,409,7.6,57117535,12.0,5124031,9.5,163711,29.0,69,4.1,3597,4.1
2643,48067,"Cass County, Texas","County, Total Covered",583,7526,300070379,60371516,686436,767,39871,-2,-0.3,-315,-4.0,3246953,1.1,-3389606,-5.3,-173762,-20.2,39,5.4,2017,5.3,"Cass County, Texas","County, Total Covered",584,7683,311272534,61395640,880678,779,40512,1,0.2,157,2.1,11202155,3.7,1024124,1.7,194242,28.3,12,1.6,641,1.6,"Cass County, Texas","County, Total Covered",587,7589,322478850,61657513,868094,817,42492,3,0.5,-94,-1.2,11206316,3.6,261873,0.4,-12584,-1.4,38,4.9,1980,4.9
2644,48069,"Castro County, Texas","County, Total Covered",287,2523,100123756,20870578,145703,763,39688,-2,-0.7,-39,-1.5,3163194,3.3,-380727,-1.8,-17865,-10.9,35,4.8,1846,4.9,"Castro County, Texas","County, Total Covered",297,2602,109360305,23322245,175866,808,42031,10,3.5,79,3.1,9236549,9.2,2451667,11.7,30163,20.7,45,5.9,2343,5.9,"Castro County, Texas","County, Total Covered",297,2584,114590252,23662710,182296,853,44349,0,0.0,-18,-0.7,5229947,4.8,340465,1.5,6430,3.7,45,5.6,2318,5.5
2645,48071,"Chambers County, Texas","County, Total Covered",782,16909,1126150521,184201573,4708334,1281,66603,37,5.0,-315,-1.8,-48469667,-4.1,-4106499,-2.2,-1117981,-19.2,-30,-2.3,-1593,-2.3,"Chambers County, Texas","County, Total Covered",815,16486,1018870157,150708607,3323414,1189,61802,33,4.2,-423,-2.5,-107280364,-9.5,-33492966,-18.2,-1384920,-29.4,-92,-7.2,-4801,-7.2,"Chambers County, Texas","County, Total Covered",842,19480,1401343418,225681076,7550914,1383,71937,27,3.3,2994,18.2,382473261,37.5,74972469,49.7,4227500,127.2,194,16.3,10135,16.4
2646,48073,"Cherokee County, Texas","County, Total Covered",862,14386,548349790,112040232,1250622,733,38116,-11,-1.3,-413,-2.8,-1018768,-0.2,-2572790,-2.2,-280871,-18.3,19,2.7,994,2.7,"Cherokee County, Texas","County, Total Covered",872,14183,573746448,112188383,1452038,778,40454,10,1.2,-203,-1.4,25396658,4.6,148151,0.1,201416,16.1,45,6.1,2338,6.1,"Cherokee County, Texas","County, Total Covered",917,14497,642768771,120358947,1504485,853,44339,45,5.2,314,2.2,69022323,12.0,8170564,7.3,52447,3.6,75,9.6,3885,9.6
2647,48075,"Childress County, Texas","County, Total Covered",228,2630,104345525,16530703,209142,763,39678,1,0.4,77,3.0,3539636,3.5,393302,2.4,5130,2.5,4,0.5,185,0.5,"Childress County, Texas","County, Total Covered",231,2592,110353769,16415425,231146,819,42582,3,1.3,-38,-1.4,6008244,5.8,-115278,-0.7,22004,10.5,56,7.3,2904,7.3,"Childress County, Texas","County, Total Covered",244,2774,154519453,19949332,316392,1071,55703,13,5.6,182,7.0,44165684,40.0,3533907,21.5,85246,36.9,252,30.8,13121,30.8
2648,48077,"Clay County, Texas","County, Total Covered",187,1490,59200338,9725095,102423,764,39721,2,1.1,9,0.6,2796006,5.0,-2533,0.0,-31600,-23.6,32,4.4,1631,4.3,"Clay County, Texas","County, Total Covered",183,1414,59749276,9147825,120859,813,42255,-4,-2.1,-76,-5.1,548938,0.9,-577270,-5.9,18436,18.0,49,6.4,2534,6.4,"Clay County, Texas","County, Total Covered",184,1517,69576033,10346681,136767,882,45859,1,0.5,103,7.3,9826757,16.4,1198856,13.1,15908,13.2,69,8.5,3604,8.5
2649,48079,"Cochran County, Texas","County, Total Covered",115,666,29691622,4492357,49188,857,44576,3,2.7,-21,-3.1,909397,3.2,91727,2.1,-12770,-20.6,51,6.3,2670,6.4,"Cochran County, Texas","County, Total Covered",122,641,30286818,3978613,54706,909,47249,7,6.1,-25,-3.8,595196,2.0,-513744,-11.4,5518,11.2,52,6.1,2673,6.0,"Cochran County, Texas","County, Total Covered",131,711,40069774,5058286,77105,1084,56357,9,7.4,70,10.9,9782956,32.3,1079673,27.1,22399,40.9,175,19.3,9108,19.3
2650,48081,"Coke County, Texas","County, Total Covered",93,663,32963110,4187384,42696,957,49756,-8,-7.9,-51,-7.1,3194974,10.7,-382264,-8.4,-8903,-17.3,155,19.3,8049,19.3,"Coke County, Texas","County, Total Covered",96,660,34133502,4301788,51268,995,51730,3,3.2,-3,-0.5,1170392,3.6,114404,2.7,8572,20.1,38,4.0,1974,4.0,"Coke County, Texas","County, Total Covered",106,789,49920409,6317511,115113,1216,63257,10,10.4,129,19.5,15786907,46.3,2015723,46.9,63845,124.5,221,22.2,11527,22.3
2651,48083,"Coleman County, Texas","County, Total Covered",238,1947,68175564,15302716,123672,673,35010,-8,-3.3,-17,-0.9,3801334,5.9,-219004,-1.4,-4670,-3.6,43,6.8,2230,6.8,"Coleman County, Texas","County, Total Covered",241,2024,76085362,17028237,175742,723,37593,3,1.3,77,4.0,7909798,11.6,1725521,11.3,52070,42.1,50,7.4,2583,7.4,"Coleman County, Texas","County, Total Covered",251,2175,89633328,19550601,202810,792,41206,10,4.1,151,7.5,13547966,17.8,2522364,14.8,27068,15.4,69,9.5,3613,9.6
2652,48085,"Collin County, Texas","County, Total Covered",29255,426713,31407121593,4307491727,81130612,1415,73602,1664,6.0,-4236,-1.0,1945073993,6.6,21931379,0.5,-2872751,-3.4,100,7.6,5236,7.7,"Collin County, Texas","County, Total Covered",31663,460220,35771167296,4783317000,104069514,1495,77726,2408,8.2,33507,7.9,4364045703,13.9,475825273,11.0,22938902,28.3,80,5.7,4124,5.6,"Collin County, Texas","County, Total Covered",33755,506624,41094204071,5482453962,111563200,1560,81114,2092,6.6,46404,10.1,5323036775,14.9,699136962,14.6,7493686,7.2,65,4.3,3388,4.4
2653,48087,"Collingsworth County, Texas","County, Total Covered",124,797,34193121,6141265,42332,825,42916,3,2.5,-49,-5.8,-313347,-0.9,-319593,-4.9,-7797,-15.6,41,5.2,2140,5.2,"Collingsworth County, Texas","County, Total Covered",127,812,34234981,6419919,60201,811,42187,3,2.4,15,1.9,41860,0.1,278654,4.5,17869,42.2,-14,-1.7,-729,-1.7,"Collingsworth County, Texas","County, Total Covered",127,798,36940559,6199134,60396,890,46267,0,0.0,-14,-1.7,2705578,7.9,-220785,-3.4,195,0.3,79,9.7,4080,9.7
2654,48089,"Colorado County, Texas","County, Total Covered",628,6799,314414193,63299353,723198,889,46248,-4,-0.6,-195,-2.8,4596546,1.5,262500,0.4,-230331,-24.2,37,4.3,1951,4.4,"Colorado County, Texas","County, Total Covered",644,6970,367993091,64874451,1029820,1015,52796,16,2.5,171,2.5,53578898,17.0,1575098,2.5,306622,42.4,126,14.2,6548,14.2,"Colorado County, Texas","County, Total Covered",656,7320,372167001,69550384,1079375,978,50841,12,1.9,350,5.0,4173910,1.1,4675933,7.2,49555,4.8,-37,-3.6,-1955,-3.7
2655,48091,"Comal County, Texas","County, Total Covered",4216,58746,2879346015,578228780,7687023,943,49014,200,5.0,-756,-1.3,183127464,6.8,-8892749,-1.5,-522065,-6.4,72,8.3,3701,8.2,"Comal County, Texas","County, Total Covered",4555,64900,3309163284,646917937,10523547,981,50989,339,8.0,6154,10.5,429817269,14.9,68689157,11.9,2836524,36.9,38,4.0,1975,4.0,"Comal County, Texas","County, Total Covered",4894,69709,3705442505,737702400,11604863,1022,53156,339,7.4,4809,7.4,396279221,12.0,90784463,14.0,1081316,10.3,41,4.2,2167,4.2
2656,48093,"Comanche County, Texas","County, Total Covered",369,3868,149336265,34452786,332762,742,38607,11,3.1,50,1.3,12643742,9.2,2001393,6.2,36537,12.3,54,7.8,2808,7.8,"Comanche County, Texas","County, Total Covered",391,4221,175205147,38817394,455257,798,41507,22,6.0,353,9.1,25868882,17.3,4364608,12.7,122495,36.8,56,7.5,2900,7.5,"Comanche County, Texas","County, Total Covered",404,4427,191553907,43494272,467543,832,43266,13,3.3,206,4.9,16348760,9.3,4676878,12.0,12286,2.7,34,4.3,1759,4.2
2657,48095,"Concho County, Texas","County, Total Covered",84,896,39955889,7993328,264737,857,44585,-3,-3.4,101,12.7,7958286,24.9,2461015,44.5,153374,137.7,83,10.7,4320,10.7,"Concho County, Texas","County, Total Covered",91,899,43721655,8252070,210732,935,48643,7,8.3,3,0.3,3765766,9.4,258742,3.2,-54005,-20.4,78,9.1,4058,9.1,"Concho County, Texas","County, Total Covered",96,873,45081656,8420545,132938,993,51655,5,5.5,-26,-2.9,1360001,3.1,168475,2.0,-77794,-36.9,58,6.2,3012,6.2
2658,48097,"Cooke County, Texas","County, Total Covered",1043,13931,672148364,121845022,2057298,928,48249,23,2.3,-1256,-8.3,-60798785,-8.3,-15225760,-11.1,-1322625,-39.1,0,0.0,-14,0.0,"Cooke County, Texas","County, Total Covered",1072,14100,720843416,125077644,2363274,983,51122,29,2.8,169,1.2,48695052,7.2,3232622,2.7,305976,14.9,55,5.9,2873,6.0,"Cooke County, Texas","County, Total Covered",1101,14915,817996194,140365760,2445070,1055,54845,29,2.7,815,5.8,97152778,13.5,15288116,12.2,81796,3.5,72,7.3,3723,7.3
2659,48099,"Coryell County, Texas","County, Total Covered",1109,15312,702972516,93957021,1270694,883,45909,-37,-3.2,-687,-4.3,10341843,1.5,-9606393,-9.3,-380970,-23.1,50,6.0,2617,6.0,"Coryell County, Texas","County, Total Covered",1110,15716,748627330,100736215,1576952,916,47636,1,0.1,404,2.6,45654814,6.5,6779194,7.2,306258,24.1,33,3.7,1727,3.8,"Coryell County, Texas","County, Total Covered",1117,15297,761588168,102590366,1557806,957,49788,7,0.6,-419,-2.7,12960838,1.7,1854151,1.8,-19146,-1.2,41,4.5,2152,4.5
2660,48101,"Cottle County, Texas","County, Total Covered",88,457,20912093,4429575,78417,881,45801,13,17.3,32,7.5,1544041,8.0,750719,20.4,22946,41.4,4,0.5,211,0.5,"Cottle County, Texas","County, Total Covered",127,529,25840619,5609287,164708,940,48863,39,44.3,72,15.8,4928526,23.6,1179712,26.6,86291,110.0,59,6.7,3062,6.7,"Cottle County, Texas","County, Total Covered",171,802,44660143,8988801,223420,1070,55663,44,34.6,273,51.6,18819524,72.8,3379514,60.2,58712,35.6,130,13.8,6800,13.9
2661,48103,"Crane County, Texas","County, Total Covered",107,1101,64743369,7765342,89714,1131,58800,1,0.9,-31,-2.7,-1436946,-2.2,-326154,-4.0,-61731,-40.8,7,0.6,350,0.6,"Crane County, Texas","County, Total Covered",107,1167,68722668,8471535,116744,1133,58909,0,0.0,66,6.0,3979299,6.1,706193,9.1,27030,30.1,2,0.2,109,0.2,"Crane County, Texas","County, Total Covered",111,1252,88179430,9657972,158997,1354,70417,4,3.7,85,7.3,19456762,28.3,1186437,14.0,42253,36.2,221,19.5,11508,19.5
2662,48105,"Crockett County, Texas","County, Total Covered",203,1335,60853437,10253216,133279,877,45597,-1,-0.5,-153,-10.3,-4672914,-7.1,-1445062,-12.4,-101414,-43.2,30,3.5,1551,3.5,"Crockett County, Texas","County, Total Covered",208,1285,57260732,10098676,178296,857,44578,5,2.5,-50,-3.7,-3592705,-5.9,-154540,-1.5,45017,33.8,-20,-2.3,-1019,-2.2,"Crockett County, Texas","County, Total Covered",210,1286,59341881,10068856,173645,887,46136,2,1.0,1,0.1,2081149,3.6,-29820,-0.3,-4651,-2.6,30,3.5,1558,3.5
2663,48107,"Crosby County, Texas","County, Total Covered",205,1210,48133383,9054773,126302,765,39769,-2,-1.0,-87,-6.7,-2522251,-5.0,-1306638,-12.6,-66721,-34.6,14,1.9,718,1.8,"Crosby County, Texas","County, Total Covered",199,1173,54231573,9685683,155193,889,46237,-6,-2.9,-37,-3.1,6098190,12.7,630910,7.0,28891,22.9,124,16.2,6468,16.3,"Crosby County, Texas","County, Total Covered",192,1199,55377597,9742076,141813,888,46174,-7,-3.5,26,2.2,1146024,2.1,56393,0.6,-13380,-8.6,-1,-0.1,-63,-0.1
2664,48109,"Culberson County, Texas","County, Total Covered",117,1289,78561439,10810041,116370,1172,60932,7,6.4,94,7.9,12507181,18.9,958941,9.7,23632,25.5,109,10.3,5633,10.2,"Culberson County, Texas","County, Total Covered",109,1231,82305381,10206971,100344,1286,66865,-8,-6.8,-58,-4.5,3743942,4.8,-603070,-5.6,-16026,-13.8,114,9.7,5933,9.7,"Culberson County, Texas","County, Total Covered",112,1378,108513098,12103504,142112,1515,78756,3,2.8,147,11.9,26207717,31.8,1896533,18.6,41768,41.6,229,17.8,11891,17.8
2665,48111,"Dallam County, Texas","County, Total Covered",395,4421,223230155,48420742,489965,971,50496,2,0.5,-93,-2.1,16755371,8.1,586383,1.2,-44016,-8.2,91,10.3,4752,10.4,"Dallam County, Texas","County, Total Covered",405,4299,230220200,47427595,425868,1030,53553,10,2.5,-122,-2.8,6990045,3.1,-993147,-2.1,-64097,-13.1,59,6.1,3057,6.1,"Dallam County, Texas","County, Total Covered",413,4443,245667202,46612521,413413,1063,55293,8,2.0,144,3.3,15447002,6.7,-815074,-1.7,-12455,-2.9,33,3.2,1740,3.2
2666,48113,"Dallas County, Texas","County, Total Covered",81171,1667356,125114342283,17216396378,321826240,1443,75038,1569,2.0,-76547,-4.4,1215742338,1.0,-540607744,-3.0,-37804671,-10.5,77,5.6,3991,5.6,"Dallas County, Texas","County, Total Covered",84332,1732133,136803622060,18653172083,406508041,1519,78980,3161,3.9,64777,3.9,11689279777,9.3,1436775705,8.3,84681801,26.3,76,5.3,3942,5.3,"Dallas County, Texas","County, Total Covered",86049,1804808,150721443883,19735019300,405948325,1606,83511,1717,2.0,72675,4.2,13917821823,10.2,1081847217,5.8,-559716,-0.1,87,5.7,4531,5.7
2667,48115,"Dawson County, Texas","County, Total Covered",515,4115,176379696,32017927,322603,824,42865,-12,-2.3,-254,-5.8,-5358957,-2.9,-3084859,-8.8,-212871,-39.8,24,3.0,1271,3.1,"Dawson County, Texas","County, Total Covered",513,4177,186990150,34353497,474218,861,44767,-2,-0.4,62,1.5,10610454,6.0,2335570,7.3,151615,47.0,37,4.5,1902,4.4,"Dawson County, Texas","County, Total Covered",516,4169,217715274,37360010,497655,1004,52225,3,0.6,-8,-0.2,30725124,16.4,3006513,8.8,23437,4.9,143,16.6,7458,16.7
2668,48117,"Deaf Smith County, Texas","County, Total Covered",498,7893,367321471,73837739,679661,895,46537,-10,-2.0,131,1.7,32270930,9.6,1912153,2.7,1695,0.3,65,7.8,3372,7.8,"Deaf Smith County, Texas","County, Total Covered",484,8069,395772197,78535534,817957,943,49049,-14,-2.8,176,2.2,28450726,7.7,4697795,6.4,138296,20.3,48,5.4,2512,5.4,"Deaf Smith County, Texas","County, Total Covered",485,8374,447993174,84200300,968863,1029,53500,1,0.2,305,3.8,52220977,13.2,5664766,7.2,150906,18.4,86,9.1,4451,9.1
2669,48119,"Delta County, Texas","County, Total Covered",109,983,28212389,6747964,93497,552,28700,6,5.8,-43,-4.2,441443,1.6,-277735,-4.0,-585,-0.6,32,6.2,1642,6.1,"Delta County, Texas","County, Total Covered",110,948,29773188,6698588,132690,604,31398,1,0.9,-35,-3.6,1560799,5.5,-49376,-0.7,39193,41.9,52,9.4,2698,9.4,"Delta County, Texas","County, Total Covered",118,971,37827910,7123814,137426,749,38964,8,7.3,23,2.4,8054722,27.1,425226,6.3,4736,3.6,145,24.0,7566,24.1
2670,48121,"Denton County, Texas","County, Total Covered",17142,257745,14201368302,2432319094,38793975,1060,55099,783,4.8,-2952,-1.1,889075842,6.7,57061547,2.4,-3377900,-8.0,78,7.9,4035,7.9,"Denton County, Texas","County, Total Covered",18594,277270,16220386137,2699321485,52894495,1125,58500,1452,8.5,19525,7.6,2019017835,14.2,267002391,11.0,14100520,36.3,65,6.1,3401,6.2,"Denton County, Texas","County, Total Covered",19947,293147,17768551616,2980122158,55544374,1166,60613,1353,7.3,15877,5.7,1548165479,9.5,280800673,10.4,2649879,5.0,41,3.6,2113,3.6
2671,48123,"DeWitt County, Texas","County, Total Covered",598,7203,330234505,57533323,942493,882,45846,-17,-2.8,-671,-8.5,-46846570,-12.4,-5488403,-8.7,-464917,-33.0,-39,-4.2,-2045,-4.3,"DeWitt County, Texas","County, Total Covered",605,7436,351424664,57519288,1001679,909,47258,7,1.2,233,3.2,21190159,6.4,-14035,0.0,59186,6.3,27,3.1,1412,3.1,"DeWitt County, Texas","County, Total Covered",609,7324,387267806,64929776,1233946,1017,52875,4,0.7,-112,-1.5,35843142,10.2,7410488,12.9,232267,23.2,108,11.9,5617,11.9
2672,48125,"Dickens County, Texas","County, Total Covered",66,444,16120693,3005552,32082,698,36281,2,3.1,-11,-2.4,915704,6.0,195330,7.0,7425,30.1,55,8.6,2851,8.5,"Dickens County, Texas","County, Total Covered",66,466,17037886,3140869,33688,704,36601,0,0.0,22,5.0,917193,5.7,135317,4.5,1606,5.0,6,0.9,320,0.9,"Dickens County, Texas","County, Total Covered",69,458,20627914,3739367,38385,865,44998,3,4.5,-8,-1.7,3590028,21.1,598498,19.1,4697,13.9,161,22.9,8397,22.9
2673,48127,"Dimmit County, Texas","County, Total Covered",340,5679,311275491,60827331,1212422,1054,54812,2,0.6,-1086,-16.1,-82191804,-20.9,-16128863,-21.0,-1413454,-53.8,-64,-5.7,-3348,-5.8,"Dimmit County, Texas","County, Total Covered",329,5186,301443337,55051835,1657387,1118,58129,-11,-3.2,-493,-8.7,-9832154,-3.2,-5775496,-9.5,444965,36.7,64,6.1,3317,6.1,"Dimmit County, Texas","County, Total Covered",323,5571,371189472,61753476,1819055,1281,66624,-6,-1.8,385,7.4,69746135,23.1,6701641,12.2,161668,9.8,163,14.6,8495,14.6
2674,48129,"Donley County, Texas","County, Total Covered",129,885,30113217,5260621,43806,654,34026,2,1.6,-5,-0.6,1653347,5.8,194540,3.8,2494,6.0,39,6.3,2061,6.4,"Donley County, Texas","County, Total Covered",128,895,33030847,5645622,58327,710,36896,-1,-0.8,10,1.1,2917630,9.7,385001,7.3,14521,33.1,56,8.6,2870,8.4,"Donley County, Texas","County, Total Covered",127,934,36195472,6301216,68935,745,38764,-1,-0.8,39,4.4,3164625,9.6,655594,11.6,10608,18.2,35,4.9,1868,5.1
2675,48131,"Duval County, Texas","County, Total Covered",201,3269,126047745,24627235,484429,742,38563,-2,-1.0,-292,-8.2,-12133605,-8.8,-3367459,-12.0,-219088,-31.1,-4,-0.5,-245,-0.6,"Duval County, Texas","County, Total Covered",207,4038,282681887,32347396,702123,1346,70014,6,3.0,769,23.5,156634142,124.3,7720161,31.3,217694,44.9,604,81.4,31451,81.6,"Duval County, Texas","County, Total Covered",205,3813,149836909,30488871,642800,756,39296,-2,-1.0,-225,-5.6,-132844978,-47.0,-1858525,-5.7,-59323,-8.4,-590,-43.8,-30718,-43.9
2676,48133,"Eastland County, Texas","County, Total Covered",527,6588,305503229,65290910,927227,892,46374,2,0.4,-1189,-15.3,-99111218,-24.5,-15186548,-18.9,-577391,-38.4,-109,-10.9,-5653,-10.9,"Eastland County, Texas","County, Total Covered",535,6645,330142667,64805818,1282741,955,49680,8,1.5,57,0.9,24639438,8.1,-485092,-0.7,355514,38.3,63,7.1,3306,7.1,"Eastland County, Texas","County, Total Covered",538,6067,292933345,59385283,1007663,928,48282,3,0.6,-578,-8.7,-37209322,-11.3,-5420535,-8.4,-275078,-21.4,-27,-2.8,-1398,-2.8
2677,48135,"Ector County, Texas","County, Total Covered",4263,69429,4222902480,759351771,12142670,1170,60823,45,1.1,-11602,-14.3,-1001321818,-19.2,-131924524,-14.8,-9926307,-45.0,-70,-5.6,-3649,-5.7,"Ector County, Texas","County, Total Covered",4262,68736,4238957683,734473954,16141362,1186,61670,-1,0.0,-693,-1.0,16055203,0.4,-24877817,-3.3,3998692,32.9,16,1.4,847,1.4,"Ector County, Texas","County, Total Covered",4256,74793,5165995281,832843228,20149725,1328,69071,-6,-0.1,6057,8.8,927037598,21.9,98369274,13.4,4008363,24.8,142,12.0,7401,12.0
2678,48137,"Edwards County, Texas","County, Total Covered",79,630,30160799,5968426,32717,921,47868,4,5.3,121,23.8,9603363,46.7,1575462,35.9,-31049,-48.7,144,18.5,7480,18.5,"Edwards County, Texas","County, Total Covered",83,642,27501963,6778785,160533,824,42860,4,5.1,12,1.9,-2658836,-8.8,810359,13.6,127816,390.7,-97,-10.5,-5008,-10.5,"Edwards County, Texas","County, Total Covered",80,594,24188206,4734569,102799,783,40721,-3,-3.6,-48,-7.5,-3313757,-12.0,-2044216,-30.2,-57734,-36.0,-41,-5.0,-2139,-5.0
2679,48139,"Ellis County, Texas","County, Total Covered",3348,52547,2555879348,478764055,6240917,935,48640,116,3.6,-134,-0.3,139565710,5.8,-1140623,-0.2,-536848,-7.9,53,6.0,2773,6.0,"Ellis County, Texas","County, Total Covered",3602,55980,2846956133,532933130,8413093,978,50856,254,7.6,3433,6.5,291076785,11.4,54169075,11.3,2172176,34.8,43,4.6,2216,4.6,"Ellis County, Texas","County, Total Covered",3788,59277,3150107231,580461466,9012838,1022,53142,186,5.2,3297,5.9,303151098,10.6,47528336,8.9,599745,7.1,44,4.5,2286,4.5
2680,48141,"El Paso County, Texas","County, Total Covered",15858,298737,12839146812,2392076695,35248302,827,42978,188,1.2,-13158,-4.2,365403101,2.9,-60374697,-2.5,-3570020,-9.2,58,7.5,2985,7.5,"El Paso County, Texas","County, Total Covered",16442,306358,13749341463,2542261343,43950707,863,44880,584,3.7,7621,2.6,910194651,7.1,150184648,6.3,8702405,24.7,36,4.4,1902,4.4,"El Paso County, Texas","County, Total Covered",16810,318183,14950346004,2733641484,45742801,904,46987,368,2.2,11825,3.9,1201004541,8.7,191380141,7.5,1792094,4.1,41,4.8,2107,4.7
2681,48143,"Erath County, Texas","County, Total Covered",1187,16105,635103536,126257874,1364316,758,39436,16,1.4,-1037,-6.0,-4531755,-0.7,-11182402,-8.1,-337500,-19.8,40,5.6,2122,5.7,"Erath County, Texas","County, Total Covered",1221,16700,687905732,132996003,1745987,792,41193,34,2.9,595,3.7,52802196,8.3,6738129,5.3,381671,28.0,34,4.5,1757,4.5,"Erath County, Texas","County, Total Covered",1251,17493,759713355,140655073,1795236,835,43430,30,2.5,793,4.7,71807623,10.4,7659070,5.8,49249,2.8,43,5.4,2237,5.4
